,code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
11177,ERGP16238800,"""PROVISION OF 4WD HILUX PICK-UPS FOR COMMUNITY SURVELLANCE IN YOBE NORTH SENATORIAL DISTRICT.""",ONGOING,140000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11178,ERGP16238812,PROVISION OF SIGNAGES ON SELECTED PUBLIC INFRASTRUCTURE AND PRINTING OF ITEMS IN LAGOS,ONGOING,210000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11179,ERGP18169829,"INNOVATION, RESEARCH AND TECHNOLOGY EXPO IN CHEMICAL TECHNOLOGY (INVENTORS/INVESTORS FORUM)",ONGOING,35000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11180,ERGP19169847,"PROVISION OF SAFETY INNOVATION SYSTEMS FOR LABORATORIES IN NARICT
",ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11181,ERGP19192592,"DESIGN, DEVELOPMENT AND FABRICATION OF SELF-IGNITED FIRE EXTINGUISHER BALLS",ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11182,ERGP20169795,"GREEN SYNTHESIS OF ADIPIC ACID FOR PILOT PRODUCTION OF BIO-NYLON FOR SPORTS, FIBRE AND TEXTILE, HOUSEHOLD AND CONSUMMER GOODS INDUSTRIES",ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11183,ERGP21169774,"MODEL PLANT FOR THE PRODUCTION OF FUEL USING PLANTS, TYRES AND PLASTICS.
",ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11184,ERGP23169786,"ESTABLISHMENT OF ENTREPRENEURSHIP AND TECHNOLOGY DEVELOPMENT COMPLEX
",ONGOING,84000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11185,ERGP23169790,DEVELOPMENT OF NARICT OUTSTATIONS/ENTREPRENEURSHIP CENTERS IN THE SIX GEOPOLITICAL ZONES OF THE COUNTRY,ONGOING,49000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11186,ERGP23170663,IDENTIFICATION AND ASSESSEMENT OF CHEMICAL SAFETY MEASURES FOR HAZARDOUS CHEMICALS IN SMALL BUSINESSES,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11187,ERGP23238737,"""AFFORESTATION AND LANDSCAPING OF THE FEDERAL SCIENCE TECHNICAL COLLEGE, FSTC, GASHUA, YOBE STATE""",ONGOING,35000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11188,ERGP23239781,CONSTRUCTION OF SCHOOL OF SCIENCE AND ENTREPRENEUSHIP STUDIES IN EKINRIN ADDE PHASE I MULTIPLE LOTS,ONGOING,700000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11189,ERGP23239805,"RENOVATION OF CRITICAL FACILITIES
",ONGOING,1400000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11190,ERGP23239961,CONSTRUCTION OF VOCATIONAL CENTRE/BACKERY ACADEMY AT KANO BYPASS IN KANO CENTRAL SENATORIAL DISTRICT.,ONGOING,210000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11191,ERGP23240067,Ã¢ÂÂ RENOVATION OF NAZATUL QURA ISLAMIYYA GANDU KANO CENTRAL SENATORIAL DISTRICT,ONGOING,140000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11192,ERGP23240153,CONSTRUCTION/RECONSTRUCTION OF SELECTED CLASSROOMS AND TOILETS IN SELECTED PRIMARY & SECONDARY SCHOOLS IN OGUN STATE(1-4).,ONGOING,1260000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11193,ERGP24239759,STRATEGIC EMPOWERMENT PROGRAM AND PROVISION OF FAIRLY USED CARS FOR E- HAILING SERVICES IN OBELE AREA AND NEIGHBORING COMUNITIES IN LAGOS LOT 1 -,ONGOING,875000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11194,ERGP24239927,ENTREPRENEURSHIP AND SKILL ACQUISITION TRAINING ON HAIR SALOON WITH HAND EQUIPMENT AND BARBING SALOON SERVICES FOR YOUTHS ACROSS THE 15 LGAs IN,ONGOING,70000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11195,ERGP25239985,"COMPLETION OF MHWUN-NOH, DALA SECRETARIAT STRUCTURE AT NATIONAL ORTHOPEDIC HOSTPITAL, DALA LOCAL GOVERNMENT AREA IN KANO CENTRAL",ONGOING,140000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11196,ERGP26169820,UPGRADING OF BALL PRODUCTION AND TRANSFER OF BLADDER PRODUCTION TECHNOLOGY IN NIGERIA,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11197,ERGP26239830,"CUSTOMISED JERSEYS AND CUSTOMISED FOOTBALL TO SPORTS CLUBS IN GWALE FEDERAL CONSTITUENCY, KANO STATE.",ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11198,ERGP27239860,"BUILDING OF SOUTH-SOUTH ZONAL PERMANENT OFFICE AT KOROMA TAI, RIVERS STATE NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY (NARICT)",ONGOING,140000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11199,ERGP27239885,"CONSTRUCTION OF BLOCK OF CLASSROOMS ACROSS YOBE EAST SENATORIAL DISTRICT, YOBE STATE.",ONGOING,350000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11200,ERGP27239971,BUILDING YOUTH EMPOWERMENT TRAINING CENTRE IN NASARAWA LOCAL GOVERNMENT AREA IN KANO CENTRAL SENATORIAL DISTRICT.,ONGOING,140000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11201,ERGP27240121,"CONSTRUCTION OF BLOCKS OF CLASSROOMS FOR SELECTED COMMUNITY PRIMARY AND SECONDARY SCHOOLS IN OGUN (LOTS 1,2,3).",ONGOING,910000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11202,ERGP29169750,"PROCUREMENT, UPGRADING AND ENHANCEMENT OF NARICT E-GOVERNANCE INFRASTRUCTURE",ONGOING,17850000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11203,ERGP29239674,"SUPPLY OF COMPUTERS AND INTERNET SERVICES OF JAMB CBT CENTER IN ERIC MOORE AND ICT CENTER IN EPE GRAMMAR SCH, LAGOS-MULTIPLE LOTS",ONGOING,336700000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11204,ERGP29239682,"FENCING, FURNISHING OF LIBRARY COMPLEX AND SUPPLY OF MULTI-DISPLINARY BOOKS, E-BOOKS, E-LIBRARY FACILITIES, IN AKINSEMOYIN: A & B.",ONGOING,434700000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11205,ERGP29239744,"PROVISION OF TECH EDUCATION PROGRAM - DATA ANALYSIS, CLOUD ENGINEERING, BLOCKCHAIN TECH, FINTECH PRODUCT MANAGEMENT, DATA AND ARTIFICIAL",ONGOING,350000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11206,ERGP29239840,"SUPPLY AND INSTALLATION OF 5OOKVA TRANSFORMERS AND SOLAR STREET LIGHTS IN BATSARI/SAFANA/DANMUSA FEDERAL CONSTITUENCY, KATSINA STATE",ONGOING,98000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11207,ERGP30122612,TECHOLOGY TRANSFER FOR VALUE ADDITION ON DYE PRODUCTION FROM LOCALLY SOURCED RAW MATERIALS,ONGOING,28350000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11208,ERGP30134614,"JUTE BAG DEVELOPMENT IN DAURA
",ONGOING,84000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11209,ERGP30137620,NARICT PROTYPE REMODELING AND UPGRADE OF ESSENTIAL OIL PLANT FROM AROMATIC MATERIALS,ONGOING,197378437.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11210,ERGP30137624,"COMPLETION OF BIO-FERTILIZER PLANT
",ONGOING,23100000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11211,ERGP30149561,DESIGN AND DEVELOPMENT OF PILOT PLANTS FOR THE PRODUCTION OF SODIUM HYPOCHLORITE (BLEACH) AND OTHER VALUABLE CHEMICALS FROM SALT DEPOSIT IN,ONGOING,70000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11212,ERGP30169751,UPGRADE OF SCHOOL CHEMICAL AND REAGENT FACILITIES (FOR SECONDARY SCHOOLS IN NIGERIA),ONGOING,56000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11213,ERGP30169752,"PROCUREMENT OF NARICT LABORATORY EQUIPMENT, GLASSWARES AND CONSUMABLES FOR INNOVATIVE RESEARCH AND DEVELOPMENT",ONGOING,24500000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11214,ERGP30169756,"PROCUREMENT OF ANALYTICAL EQUIPMENT FOR FUEL TESTING LABORATORY, COMPLETE OVERHAULING AND RECALIBRATION OF SCIENTIFIC EQUIPMENT.",ONGOING,24500000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11215,ERGP30169775,"UTILIZATION OF INDIGENOUS TECHNOLOGY IN SALT PRODUCTION, INTERMEDIATE CHEMICALS AND ELECTROLYSIS OF BRINE FOR THE PRODUCTION OF CHLORINE GAS",ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11216,ERGP30169785,"ESTABLISHMENT OF CHEMICAL, BIOLOGICAL AND RADIOLOGICAL DECONTAMINATION FACILITIES",ONGOING,35000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11217,ERGP30169797,CONSTRUCTION OF PILOT PLANT FOR THE PRODUCTION OF PRECIPITATED CALCIUM CARBONATE (PCC) FOR PHARMACEUTICAL AND ALLIED INDUSTRIES,ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11218,ERGP30169799,SUSTAINABLE FORMULATION OF CONSUMER AND HEALCARE PRODUCTS DERIVED FROM PLANT EXTRACTS,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11219,ERGP30169800,"CONSTRUCTION OF MULTI-CHEMICAL PLANT FOR THE PRODUCTION OF CHEMICALS FOR EDUCATION, SMALL AND MEDIUM SCALE ENTREPRENEURS (SMES) AND",ONGOING,28350000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11220,ERGP30169805,"DEVELOPMENT OF PILOT PLANT TO PRODUCE SODIUM SILICATE FROM SAND DEPOSIT IN ADAMAWA STATE, NIGERIA FOR LABORATORY AND COMMERCIAL APPLICATIONS",ONGOING,42000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11221,ERGP30169835,UPGRADE OF FACILITIES FOR INTERNET CONNECTIVITY AND ACCESS TO SCIENTIFIC RESEARCH DATABASES FOR INNOVATIVE RESEARCH IN CHEMICAL TECHNOLOGY,ONGOING,20125000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11222,ERGP30169839,DEVELOPMENT OF RAW MATERIALS FOR PRODUCTION OF NANO-BASED CONSUMER AND HEALTH CARE PRODUCTS AGAINST CORONA VIRUS USING INDIGENEOUS,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11223,ERGP30169844,"CHEMICAL TECHNOLOGY DEVELOPMENT, ADVANCEMENT AND TRANSFER OF COST- EFFECTIVE RESEARCH AND DEVELOPMENT TECHNOLOGIES.",ONGOING,28350000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11224,ERGP30169849,"BUILDING A NATIONAL METHANOL RESEARCH LABORATORY IN NARICT
",ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11225,ERGP30192467,ASSESSMENT AND ANALYSIS OF THE ECONOMIC IMPACT OF GREEN CHEMICAL TECHNOLOGY AND INNOVATION RESEARCH IN NIGERIA,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11226,ERGP30192603,PRODUCTION AND APPLICATION OF POLYURETHANE-BASED ADHESIVES FROM MODIFIED NATURAL RUBBER LATEX (NRL) IN FOOTWEAR INDUSTRIES,ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11227,ERGP30193721,"DESIGN, CONSTRUCTION AND OPERATION OF A PILOT PLANT FOR THE PRODUCTION OF OIL MOPS FOR CRUDE OIL POLLUTED SURFACE WATER USING AGRO-BASED",ONGOING,23625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11228,ERGP30193724,"NARICT PROTOTYPE PLANT FOR THE PRODUCTION OF ADHESIVES AND BINDERS FOR APPLICATION IN LEATHER SHOES, WOOD, PAPER, TEXTILE, PAINTS/COATINGS AND",ONGOING,28000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11229,ERGP3169792,"UPGRADING OF INFRASTRUCTURAL FACILITIES IN NARICT (ACCESS ROADS, DRAINAGES, PARKING LOTS, STREET LIGHTENING AND PERIMETER FENCING)",ONGOING,35000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11230,ERGP5169815,ESTABLISHMENT OF 2TONS PER DAY PROCESSING PLANT FOR TOMATO PASTE AND FRUIT JUICE TO CATALYZE PRIVATE SECTOR PARTICIPATION IN NASARAWA STATE,ONGOING,44625000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11231,ERGP6239790,"EMPOWERMENT OF WOMEN IN OYE/IKOLE LOCAL GOVERNMENT AREA, EKITI STATEQ
",ONGOING,49000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11232,ERGP8239701,PROVISION OF TRANSPORTATION EMPOWERMENT FOR SELECTED YOUTHS IN LAGOS: 1-5.,ONGOING,350000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11233,ERGP8239714,"EMPOWERMENT FOR SELECTED YOUTHS ON E-HAILING SERVICES IN LAGOS: I-V
",ONGOING,350000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11234,ERGP8239731,PROVISION OF STARTUP CAPITAL GRANTS FOR YOUTH-LED BUSINESSES IN SELECTED LOCATIONS IN AKANGBA AND OBELE:I-V,ONGOING,289800000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11235,ERGP8239799,PROCUREMENT AND SUPPLY OF OPEN BODY TRICYCLES TO RURAL FARMER FOR EMPOWERMENT PROGRAM IN GISIM AREA OF OKO ANAMNBRA STATE,ONGOING,70000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11236,ERGP8239902,"TRAINING AND EMPOWERMENT OF YOUTHS ACROSS YOBE EAST SENATORIAL DISTRICT, YOBE STATE.",ONGOING,175000000.0,228044001,NATIONAL RESEARCH INSTITUTE FOR CHEMICAL TECHNOLOGY -ZARIA,
11237,ERGP1125358,"CONTINOUS SURVEILLANCE OF HUMAN AFRICAN TRYPANOSOMIASIS IN NIGERIA
",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11238,ERGP1159140,SENSITIZATION AND ADVOCACY ON THE EFFECTS OF ONCHOCERCIASIS AND TRYPANOSOMIASIS IN THE ECONOMY DEVELOPMENT OF NIGERIA,ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11239,ERGP27153055,EXTENSION OF RESEARCH LABORATORY AND OFFICE BLOCK OF BUILDING AT NITR HEADQUARTERS KADUNA,ONGOING,11584199.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11240,ERGP30143240,"ESTABLISHMENT OF ANIMAL TRYPANOSOMIASIS DATA BASE.
",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11241,ERGP30152844,TOWARDS ELIMINATION OF HUMAN AFRICAN TRYPANOSOMIASIS (HAT) IN NIGERIA; ACTIVE SURVEILLANCE OF HAT IN SIX (6) GEOPOLITICAL ZONES IN NIGERIA,ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11242,ERGP30152918,EXPLORING NOVEL PEPTIDE BIOMARKERS AND THE USE NANOPARTICLES TO DEVELOP RAPID DIAGNOSTIC TEST FOR ONCHOCERCIASIS,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11243,ERGP30152936,"OFFICE EQUIPMENT/ MATERIALS FOR RESEARCH PLANNING, MONITORING, EXTENSION, STATISTICS AND SOCIO-ECONOMICS DEPARTMENT",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11244,ERGP30153027,"EQUIPPING OF FINANCE & ACCOUNTS DEPARTMENT NITR, KADUNA.
",ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11245,ERGP30153063,"PROVISION FOR MEETINGS & TRAINING, BIDS PRODUCTION, ADVERTISEMENT & FURNITURE AND EQUIPMENTS",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11246,ERGP30153073,"PAN AFRICAN TSETSE AND TRYPANOSOMIASIS ERADICATION CAMPAIGN
",ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11247,ERGP30153126,PROVISION OF INTEGRATED FACILITIES TO PROMOTE INTERNALLY GENERATED REVENUE (IGR) IN THE SIX GEO-POLITICAL ZONES.,ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11248,ERGP30153539,SKILL DEVELOPMENT ON NEW TECHNIQUES OF MOLECULAR ENTOMOLOGY/FLY DISSECTION & OTHERS HUMAN RESOURCE DEVELOPMENT,ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11249,ERGP30173156,"SURVEY OF TSETSE FLY AND TRYPANOSOMIASIS IN NATIONAL PARKS, GRAZING AND GAME RESERVES ACROSS NIGERIA AND OTHERS RESEARCH ACTIVITIES ON",ONGOING,6300000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11250,ERGP30173178,FURNISHING AND EQUIPPING OF EXISTING INSTITUTE'S DEPARTMENTAL RESEARCH LABORATORIES IN KADUNA AND OUTSTATIONS,ONGOING,10500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11251,ERGP30173190,"RESEARCH PLANNING, MONITORING AND EVALUATION (M & E) OF FIELD RESEARCH PROJECTS OF ALL RESEARCH DEPARTMENTS, BASELINE DATA GENERATION AND",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11252,ERGP30173203,LABORATORY MOLECULAR (DNA) STUDIES AND ANALYSIS TOWARDS PRODUCTION OF VACCINE,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11253,ERGP30173207,"MONITORING & EVALUATION OF THE BUDGET EXECUTION OF WORKS PROJECTS IN NITR HQ, ZONAL & LIAISON OFFICES",ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11254,ERGP30173230,"FURNISHING, EQUIPPING OF ADMIN/LIBRARY COMPLEX AND OTHER OFFICES IN NITR HEADQUARTERS, KADUNA AND ZONAL OFFICES",ONGOING,14000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11255,ERGP30173243,"PERIMETER FENCING OF ALL INSTITUTE'S LANDED PROPERTIES, FACILITIES AND OFFICES ACROSS THE COUNTRY AND PROVISION OF BOREHOLES",ONGOING,7700000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11256,ERGP30173252,CONSTRUCTION AND EQUIPPING TSETSE FLY MASS REARING FACILITIES FOR THE PRODUCTION OF STERILE MALES AT VOM,ONGOING,7000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11257,ERGP30173254,"PROVISION OF RELEVANT INFORMATION, COMMUNICATION EQUIPMENT, MODERN TECHNOLOGY TOWARD DEVELOPMENT OF THE INSTITUTE'S REFERENCE LIBRARY,",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11258,ERGP30173261,"PROMOTION OF INSTITUTE'S RESEARCH ACTIVITIES THROUGH ADVOCACY, EXPO, NCST COUNCIL AND OTHER SCIENCE EXHIBITIONS",ONGOING,10500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11259,ERGP30173264,"SURVEILLANCE AND POPULATION SUPPRESSION OF TSETSE FLIES IN GRAZING RESERVES, NATIONAL PARKS AND GAME RESERVES ACROSS NIGERIA",ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11260,ERGP30173271,UPGRADING/MAINTENANCE OF INSECTARY AND COLONIZATION OF TSETSE SPECIES INDIGENOUS TO NIGERIA.,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11261,ERGP30173276,SCREENING AND EVALUATION OF NIGERIAN MEDICAL PLANT FOR INSECTICIDAL AND REPELLENCY PROPERTIES AGAINST BLACK FLY AND TSETSE FLY IN COLLABORATION,ONGOING,4900000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11262,ERGP30207747,"PROCUREMENT OF ANIMAL FEEDS, DRUGS AND VACCINES FOR NITR KADUNA, WARRAKE AND VOM HERDS",ONGOING,10500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11263,ERGP30228942,"CONSTRUCTION OF NITR KOGI STATE LIASON OFFICE AT OSARA
",ONGOING,14000000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11264,ERGP30229039,PROVISION OF SOLAR SYSTEM AT NITR HEADQUARTERS ADMIN BUILDING AND LABORATORIES,ONGOING,22400000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11265,ERGP30233264,CONSULTANCY TRAINING AND SENSITIZATION WORKSHOP ON THE EFFECTS OF TRYPANOSOMIASIS AND ONCHOCERCIASIS TO ANIMAL AND MAN IN THE NORTH -,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11266,ERGP30233265,CONSTRUCTION OF THE DIAGNOSTIC CENTERS FOR TRYPANOSOMIASIS AND ONCHOCERCIASIS IN THE NORTH - EAST OF NIGERIA,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11267,ERGP30233266,SUPPLY AND DISTRIBUTION OF GRINDING AND SEWING MACHINES FOR YOUTH AND WOMEN OF NOMADIC PASTORALISTS IN NORTH - WEST NIGERIA,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11268,ERGP30233267,CONSULTANCY TRAINING AND SENSITIZATION WORKSHOP ON THE EFFECTS OF TRYPANOSOMIASIS AND ONCHOCERCIASIS TO ANIMAL AND MAN IN THE SOUTH -,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11269,ERGP30233268,CONSTRUCTION OF THE DIAGNOSTIC CENTERS FOR TRYPANOSOMIASIS AND ONCHOCERCIASIS IN THE SOUTH - SOUTH OF NIGERIA,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11270,ERGP30233269,CONSTRUCTION OF DIAGNOSTIC CENTER FOR TRYPANOSOMIASIS AND ONCHOCERCIASIS IN SOUTH - WEST NIGERIA,ONGOING,3500000.0,228045001,NIGERIAN INSTITUTE FOR TRYPANOSOMIASIS RESEARCH - KADUNA,
11271,ERGP10238985,PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS IN OSESIAMI TOWN AND OTHER AREAS,ONGOING,35000000.0,228046001,FEDERAL INSTITUTE OF INDUSTRIAL RESEARCH -OSHODI,
11272,ERGP10239006,INSTALLATION OF SOLAR STREET LIGHTS TO BAKIN ROUND AREA AND OTHER AREAS IN SKF. ND,ONGOING,24500000.0,228046001,FEDERAL INSTITUTE OF INDUSTRIAL RESEARCH -OSHODI,
